timestamp,offer,offer_dss,offer_final,prop_time_spent,prop_time_spent_dss,ai_nb_calls,ai_calls_count_repeated,completion_code,feedback_understanding,feedback_alternative,feedback_explanation,feedback_accuracy,ai_calls_pauses,ai_calls_offers,ai_calls_acceptance_probability,ai_calls_best_offer_probability,job_id,worker_id,prop_worker_id,resp_worker_id,min_offer,model_type,resp_rowid,min_offer_dss,feedback_ai_offers,feedback_fairness_against_ai,min_offer_final,resp_time_spent,ai_offer
2021-07-01 19:13:15.499290,50,50,50,0,0,1,3,prop:K7BcE,5,5,4,60_percent,0,0,0.0069,0.0489,38F60IALBJNPAQJAR8J7V8Y5H2OT0C,auto_#####6aefa4b0-63f2-4f7f-a17d-6e58d94051c2,auto_#####6aefa4b0-63f2-4f7f-a17d-6e58d94051c2,A17AW#####59YX,5,real,28,25,5,6,25,16,50
2021-07-01 19:14:47.381308,50,50,50,0,0,1,3,prop:upOw9,6,5,6,no_clue,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####83f6f86a-7b02-4079-856d-4415b3544025,auto_#####83f6f86a-7b02-4079-856d-4415b3544025,A31VL#####Y6OR,35,real,29,35,5,5,35,6,50
2021-07-01 19:15:13.147115,50,50,50,0,0,1,3,prop:FMDeC,1,1,5,80_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####34fd3cb6-63ed-4267-a7f0-8a72223999e7,auto_#####34fd3cb6-63ed-4267-a7f0-8a72223999e7,A3O2S#####SLG5,0,real,30,5,4,1,5,11,50
2021-07-01 19:16:16.623967,50,50,50,0,0,1,3,prop:h07nM,2,6,2,no_clue,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####597da854-2b77-415b-b9e8-799efccc446f,auto_#####597da854-2b77-415b-b9e8-799efccc446f,AKFFO#####FJ6,50,real,31,20,5,4,20,151,50
2021-07-01 19:17:17.459505,50,50,50,0,0,1,3,prop:NkbJZ,6,4,6,20_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####4377881b-b921-48ae-9aac-76f033acf0bd,auto_#####4377881b-b921-48ae-9aac-76f033acf0bd,A2U45#####P7D8,50,real,32,60,5,6,60,13,50
2021-07-01 19:18:28.882265,50,50,50,0,0,1,3,prop:e1KgJ,1,3,7,40_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####9c842c9d-86c8-4d93-90a5-6a98a40679ae,auto_#####9c842c9d-86c8-4d93-90a5-6a98a40679ae,A92KV#####TU4,35,real,33,40,6,2,40,21,50
2021-07-01 19:19:18.778914,50,50,50,0,0,1,3,prop:gTjDR,6,5,4,40_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####71e3b288-45ec-45b4-8013-0acc1df78d83,auto_#####71e3b288-45ec-45b4-8013-0acc1df78d83,A3TVW#####RCU,40,real,34,30,1,5,30,18,50
2021-07-01 19:21:57.512600,50,50,50,0,0,1,3,prop:sfBup,2,7,1,60_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####f0d4c824-665e-4802-9aaa-a0c64ee24515,auto_#####f0d4c824-665e-4802-9aaa-a0c64ee24515,AO3IL#####W7Y,50,real,35,45,2,7,45,275,50
2021-07-01 19:23:31.759152,50,50,50,0,0,1,3,prop:92jcT,1,7,7,0_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####c263fc3c-2017-4e06-b915-fe18d5aa6187,auto_#####c263fc3c-2017-4e06-b915-fe18d5aa6187,A3BOG#####B3GM,5,real,36,50,6,7,50,16,50
2021-07-01 19:24:47.701665,50,50,50,0,0,1,3,prop:9Lqr3,2,2,2,no_clue,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####07c05921-e5b1-4d15-b3de-6f6bc22f579b,auto_#####07c05921-e5b1-4d15-b3de-6f6bc22f579b,A2TWI#####CMNM,35,real,37,75,4,5,75,6,50
2021-07-01 19:25:24.280754,50,50,50,0,0,1,3,prop:8bds7,1,6,3,20_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####488f7e9b-7582-4987-b09e-9b5022a8f85e,auto_#####488f7e9b-7582-4987-b09e-9b5022a8f85e,A3N0J#####S1B6,50,real,38,65,4,1,65,17,50
2021-07-01 19:25:38.225413,50,50,50,0,0,1,3,prop:yXEBp,6,1,6,20_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####60e3e615-e84b-4b44-bf5c-0dedd4e016f3,auto_#####60e3e615-e84b-4b44-bf5c-0dedd4e016f3,A2NA6#####3KFH,50,real,39,45,3,2,45,7,50
2021-07-01 19:26:29.350926,50,50,50,0,0,1,3,prop:0s0RZ,3,2,1,20_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####51da118a-0ca7-46b0-94ca-2813351ced8c,auto_#####51da118a-0ca7-46b0-94ca-2813351ced8c,AFXF3#####597,50,real,40,100,7,6,100,13,50
2021-07-01 19:26:56.048445,50,50,50,0,0,1,3,prop:BQa7t,6,4,7,60_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####88bf80d0-8922-483b-9fa0-75508f62421d,auto_#####88bf80d0-8922-483b-9fa0-75508f62421d,AVKRM#####HUM,25,real,41,25,5,1,25,21,50
2021-07-01 19:27:51.052401,50,50,50,0,0,1,3,prop:LW3mw,7,1,5,60_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####ada0b4ad-b198-404f-b971-009515501439,auto_#####ada0b4ad-b198-404f-b971-009515501439,A211Z#####DWDQ,50,real,42,100,5,5,100,34,50
2021-07-01 19:28:27.230043,50,50,50,0,0,1,3,prop:dyD5G,5,6,3,no_clue,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####ac2af33d-4a0f-44e8-961c-2c275bb12ac2,auto_#####ac2af33d-4a0f-44e8-961c-2c275bb12ac2,AYS1B#####UHG,20,real,43,30,4,5,30,31,50
2021-07-01 19:33:39.865457,50,50,50,0,0,1,3,prop:aZxJn,4,2,2,40_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####e021cfdd-d61b-498e-9de7-7c8689b476a1,auto_#####e021cfdd-d61b-498e-9de7-7c8689b476a1,A3BO3#####7Q5H,25,real,44,40,5,4,40,22,50
2021-07-01 19:33:55.820643,50,50,50,0,0,1,3,prop:wmFTg,5,7,4,60_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####40a87290-1aef-483b-8842-1f858bc490e8,auto_#####40a87290-1aef-483b-8842-1f858bc490e8,A3BLJ#####25YU,100,real,45,95,1,1,95,13,50
2021-07-01 19:34:18.750477,50,50,50,0,0,1,3,prop:EdDOl,1,1,1,40_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####e1c2fd76-8352-4671-a6d7-db96634c6269,auto_#####e1c2fd76-8352-4671-a6d7-db96634c6269,A2G7D#####PTKA,50,real,46,50,4,4,50,7,50
2021-07-01 19:36:30.591385,50,50,50,0,0,1,3,prop:Fvfyh,5,3,1,80_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####0aa7a1ab-960b-4ca1-a07b-1b1780b4bca7,auto_#####0aa7a1ab-960b-4ca1-a07b-1b1780b4bca7,A13GU#####ZZDL,5,real,47,40,3,6,40,12,50
2021-07-01 19:37:14.490685,50,50,50,0,0,1,3,prop:EJ3h5,7,2,7,60_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####88c9f9a9-d6bf-4784-8da2-462db986fd23,auto_#####88c9f9a9-d6bf-4784-8da2-462db986fd23,A2MM8#####5ZNJ,50,real,48,50,7,1,50,32,50
2021-07-01 19:40:06.824263,50,50,50,0,0,1,3,prop:BOy49,2,5,5,40_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####81ef5459-254c-4853-8578-2154545a7606,auto_#####81ef5459-254c-4853-8578-2154545a7606,A3N8N#####UPT3,35,real,49,35,6,5,35,11,50
2021-07-01 19:40:32.406607,50,50,50,0,0,1,3,prop:d6q8g,6,3,5,no_clue,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####83e1cb6d-2a2d-4d82-847e-b95ba6976877,auto_#####83e1cb6d-2a2d-4d82-847e-b95ba6976877,A2G32#####VDHH,80,real,50,55,4,3,55,71,50
2021-07-01 19:40:52.331093,50,50,50,0,0,1,3,prop:uZERx,4,3,7,100_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####735eece2-459a-4202-b165-1e8189ec0fd4,auto_#####735eece2-459a-4202-b165-1e8189ec0fd4,A3MDV#####Y0D3,60,real,51,100,4,6,100,10,50
2021-07-01 19:42:15.025036,50,50,50,0,0,1,3,prop:uGgHX,6,6,5,60_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####0c149d5a-3dff-4a1a-b2e3-fc07f021619a,auto_#####0c149d5a-3dff-4a1a-b2e3-fc07f021619a,A3UYS#####JS1D,10,real,52,50,4,5,50,13,50
2021-07-01 19:42:32.173443,50,50,50,0,0,1,3,prop:g0ywZ,4,4,4,40_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####f93dafec-8890-40c0-bdb5-6aece17a39c6,auto_#####f93dafec-8890-40c0-bdb5-6aece17a39c6,ALACB#####07P,25,real,53,50,4,2,50,27,50
2021-07-01 19:43:52.297000,50,50,50,0,0,1,3,prop:3l53m,6,7,3,20_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####2a8e9f66-b4b0-4c81-8985-833b0c920469,auto_#####2a8e9f66-b4b0-4c81-8985-833b0c920469,A2NHF#####M8QR,40,real,54,55,4,4,55,41,50
2021-07-01 19:44:40.824778,50,50,50,0,0,1,3,prop:kd9xH,2,7,7,no_clue,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####10f1b4bd-432d-4ebe-9d8f-770d25432780,auto_#####10f1b4bd-432d-4ebe-9d8f-770d25432780,A39FJ#####T28,60,real,55,60,4,1,60,27,50
2021-07-01 19:47:13.341290,50,50,50,0,0,1,3,prop:lJBM9,3,3,4,100_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####eb5f1842-73b2-4d81-b1be-c83400631953,auto_#####eb5f1842-73b2-4d81-b1be-c83400631953,A2XS4#####8PD4,15,real,56,30,6,2,30,10,50
2021-07-01 19:48:31.986154,50,50,50,0,0,1,3,prop:LPtR8,2,4,3,0_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####48495942-23c9-4e55-bd30-60fb5367dc30,auto_#####48495942-23c9-4e55-bd30-60fb5367dc30,A1IWR#####AB0Z,50,real,57,50,2,2,50,9,50
2021-07-01 19:48:51.924458,50,50,50,0,0,1,3,prop:AGodj,3,6,5,40_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####6fe446a3-20be-4ed6-9f0e-5c97e8fddca5,auto_#####6fe446a3-20be-4ed6-9f0e-5c97e8fddca5,A28U7#####CS1U,30,real,58,40,3,1,40,22,50
2021-07-01 19:52:55.583161,50,50,50,0,0,1,3,prop:TNus7,2,3,4,20_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####c006d132-5eb8-43c7-9227-220eb6f7e573,auto_#####c006d132-5eb8-43c7-9227-220eb6f7e573,A3VNG#####2XW9,100,real,59,50,6,5,50,43,50
2021-07-01 19:55:45.150935,50,50,50,0,0,1,3,prop:H3bd6,2,4,5,60_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####df639f07-1d63-445f-9e59-526d57247895,auto_#####df639f07-1d63-445f-9e59-526d57247895,A2DVV#####NCT5,25,real,60,50,5,7,50,49,50
2021-07-01 19:55:50.000805,50,50,50,0,0,1,3,prop:vxHYS,7,1,1,60_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####ef4bbba4-dcad-482f-b35c-548be517445c,auto_#####ef4bbba4-dcad-482f-b35c-548be517445c,A36UF#####O9GJ,50,real,61,50,4,1,50,8,50
2021-07-01 19:57:10.129184,50,50,50,0,0,1,3,prop:oQM39,4,5,4,100_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####bd963c27-8ae4-4d0e-b71d-01adabe60aca,auto_#####bd963c27-8ae4-4d0e-b71d-01adabe60aca,AW081#####T14,75,real,62,55,5,3,55,8,50
2021-07-01 19:58:30.794551,50,50,50,0,0,1,3,prop:HGYUF,2,1,5,80_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####2cf8299d-e221-45e8-9ed3-af28a2922bc2,auto_#####2cf8299d-e221-45e8-9ed3-af28a2922bc2,A110K#####7SUJ,50,real,63,50,4,3,50,6,50
2021-07-01 20:00:22.925148,50,50,50,0,0,1,3,prop:ZZzoD,2,4,3,60_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####33fe29f2-3b49-44c9-82f1-4df35559d531,auto_#####33fe29f2-3b49-44c9-82f1-4df35559d531,A3B9M#####CQWX,30,real,64,30,4,1,30,14,50
2021-07-01 20:03:01.575087,50,50,50,0,0,1,3,prop:AcBqV,1,1,4,no_clue,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####b5b69586-fac1-440e-9ee0-51ebde1e47ce,auto_#####b5b69586-fac1-440e-9ee0-51ebde1e47ce,A3R0Y#####KWK3,50,real,65,50,2,2,50,10,50
2021-07-01 20:06:31.783758,50,50,50,0,0,1,3,prop:6OCWT,7,1,5,60_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####4ae2fc63-dd9d-42da-9be9-cf67e7ea21fb,auto_#####4ae2fc63-dd9d-42da-9be9-cf67e7ea21fb,A30CV#####9OLN,5,real,66,25,5,2,25,10,50
2021-07-01 20:07:12.725280,50,50,50,0,0,1,3,prop:jMaTi,5,7,3,80_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####e6fc49ef-dfc4-4028-811a-306381895aae,auto_#####e6fc49ef-dfc4-4028-811a-306381895aae,A2P8V#####L5I4,50,real,67,50,3,3,50,10,50
2021-07-01 20:09:15.764310,50,50,50,0,0,1,3,prop:HkdmP,4,3,5,20_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####52ba49d3-320b-4d47-9c60-e775bd2cb353,auto_#####52ba49d3-320b-4d47-9c60-e775bd2cb353,AJWEF#####GUC,80,real,68,40,5,6,40,18,50
2021-07-01 20:10:04.447247,50,50,50,0,0,1,3,prop:7kGbL,5,3,6,40_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####83cc7785-d315-406e-98bd-117ea4e52780,auto_#####83cc7785-d315-406e-98bd-117ea4e52780,A1L9J#####RQMU,0,real,69,5,4,3,5,27,50
2021-07-01 20:13:29.832395,50,50,50,0,0,1,3,prop:DIz8W,7,5,4,80_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####6eadd059-55f5-43fa-ad79-f6833787ef92,auto_#####6eadd059-55f5-43fa-ad79-f6833787ef92,A2YFQ#####AN9I,100,real,70,15,4,4,15,28,50
2021-07-01 20:14:39.343927,50,50,50,0,0,1,3,prop:CFjbX,2,2,1,40_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####d6950607-bcee-464d-89bc-43ff1f41ec44,auto_#####d6950607-bcee-464d-89bc-43ff1f41ec44,A3PXU#####8WRW,30,real,71,10,4,4,10,13,50
2021-07-01 20:15:48.258199,50,50,50,0,0,1,3,prop:NhiZq,7,2,2,100_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####192b36a2-bd1a-4911-a362-ae3351a4c359,auto_#####192b36a2-bd1a-4911-a362-ae3351a4c359,A1R78#####68GY,40,real,72,50,7,6,50,24,50
