assignment_id,job_id,worker_code,worker_id
3R08VXYT7G1X62LHXEETMRAEVAW7WE,3NBFJK3IPKO682PN9TMBMQFXPULGO5,t10:fgZNp,A2XC9#####6PLH
3WMINLGALF96B6DANQQCKO5142KCA1,3NBFJK3IPKO682PN9TMBMQFXPULGO5,t10:9jmm9,A2VED#####2Q9Q
3HYA4D452VPO9F2G1DNYMC76PRKF28,3NBFJK3IPKO682PN9TMBMQFXPULGO5,t10:D5J6B,AN45K#####3NY
3TDXMTX3CF0W17N7PN5MFM1ALOF6I8,3NBFJK3IPKO682PN9TMBMQFXPULGO5,t10:kQ0mL,A3VTO#####TBRR
3PWWM24LHW4FU0STTZHSCKQK2N782K,3NBFJK3IPKO682PN9TMBMQFXPULGO5,t10:VMIz0,A1ZK0#####6UPY
3WYP994K1BXIR72CT5RP1AVYB7E6YF,3NBFJK3IPKO682PN9TMBMQFXPULGO5,t10:6Zhzd,A1T25#####X648
39RP059MELZO32UT6TKMIVUJGYBBMF,3NBFJK3IPKO682PN9TMBMQFXPULGO5,t10:3Imhb,A20NI#####4775
35USIKEBNVMOF8YYM3IEKUXR7NEN6A,3NBFJK3IPKO682PN9TMBMQFXPULGO5,t10:L1yEy,A1YNB#####FUVW
31QNSG6A5VZMG1PZZBYN8B7SD3487B,3NBFJK3IPKO682PN9TMBMQFXPULGO5,dropped,A1JSL#####PF92
3LQ8PUHQFPYCYW7OL6WQCDQ0U25IHV,3NBFJK3IPKO682PN9TMBMQFXPULGO5,t10:Piyf6,ADKSM#####0PA
3FPRZHYEP2D2QUKP5S67N8FKJZJ3V6,3NBFJK3IPKO682PN9TMBMQFXPULGO5,t10:j78U4,A23QI#####SA0I
3NXNZ5RS1E3MU68943418723X9I97X,3NBFJK3IPKO682PN9TMBMQFXPULGO5,t10:tQhzV,A1842#####Z590
32N49TQG3KO2AFJAE7LHAGTQP9BAV9,3NBFJK3IPKO682PN9TMBMQFXPULGO5,t10:ygkZz,A3PV3#####D2RU
32AT8R96GPF6XWG4QHX3ZULDX89SUY,3NBFJK3IPKO682PN9TMBMQFXPULGO5,t10:FXuor,A3OPX#####37M8
3OCHAWUVGSQ0QHXRQDZOSFT7AWDXKE,3NBFJK3IPKO682PN9TMBMQFXPULGO5,dropped,A3SD0#####8EUL
3UJ1CZ6IZLVPCHQPPGPVRITXYRH5SU,3NBFJK3IPKO682PN9TMBMQFXPULGO5,t10:P9KD2,A3SSE#####7NI7
3JNQLM5FT8SA97CCNOQWHPCQMNI2LC,3NBFJK3IPKO682PN9TMBMQFXPULGO5,t10:WBLrC,A1JDE#####1E33
3RYC5T2D77ZH4C8VU6Y4ZETI3PZRPE,3NBFJK3IPKO682PN9TMBMQFXPULGO5,t10:fNcsr,A2NHW#####YVH0
3FDJT1UU78EROYDHK7GT0W2NHX5K5T,3NBFJK3IPKO682PN9TMBMQFXPULGO5,t10:TLpwL,A3W1M#####YIZI
3EICBYG6482HCZGEHW3PDN8KUOYJC6,3NBFJK3IPKO682PN9TMBMQFXPULGO5,t10:0HFeR,AZ8JL#####Y4U
39O5D9O87XY6RLEPEBB2XGRVYYRC3G,3NBFJK3IPKO682PN9TMBMQFXPULGO5,dropped,A7GUG#####0B0
3NS0A6KXC8EKTQ1N142UR8HPBLIGZR,3NBFJK3IPKO682PN9TMBMQFXPULGO5,t10:rAYm1,A3QSJ#####0N6V
34Z02EIMIWJRWAH3HAO9KSTSJ880TT,3NBFJK3IPKO682PN9TMBMQFXPULGO5,t10:6Bb2q,A2BBD#####77AU
3Y9N9SS8L2HGWDK3E76DHM9DJY4D3I,3NBFJK3IPKO682PN9TMBMQFXPULGO5,dropped,A2JI8#####S59Y
3WLEIWSYHSN8NBTMW3BYPXJJ5CWH2J,3NBFJK3IPKO682PN9TMBMQFXPULGO5,t10:1nZgh,A2Z7S#####5OOI
36TFCYNS48G9ORWJKSWRFNDFILXHXU,3NBFJK3IPKO682PN9TMBMQFXPULGO5,t10:rUieC,AJ7MW#####3E4
3MYYFCXHJ7D4QTDYGBC4XC4GAQH4G5,3NBFJK3IPKO682PN9TMBMQFXPULGO5,t10:8KN0d,A3PIJ#####KNPH
3EFVCAY5L7FF0WQ10KNKB1C144UJ8V,3NBFJK3IPKO682PN9TMBMQFXPULGO5,t10:0O4Bq,AOS2P#####YTL
37FMASSAYGX27J42LEMUQ2N2ZVQBIA,3NBFJK3IPKO682PN9TMBMQFXPULGO5,t10:9O8XM,A5X1K#####REK
3RRCEFRB7QI8ZC5N0PKQW1DJUDN4BM,3NBFJK3IPKO682PN9TMBMQFXPULGO5,dropped,A2NPK#####3QKH
3K2755HG5W9BCP0WY27FIVYAMOAFDU,3NBFJK3IPKO682PN9TMBMQFXPULGO5,t10:LkAsH,A2G7N#####X0EE
3OSWBBLG1I3SCBRHYWD1O2YHQT9DXM,3NBFJK3IPKO682PN9TMBMQFXPULGO5,t10:ldZXP,A2ZT5#####K8X9
3RXCAC0YIVV59U00SE2HEOKLCCG8GJ,3NBFJK3IPKO682PN9TMBMQFXPULGO5,t10:o3WqI,A2SYT#####WJO5
3DPNQGW4LPL2T0OS4Y3ILLRRGCH648,3NBFJK3IPKO682PN9TMBMQFXPULGO5,t10:4jbdH,AMX5R#####A2K
32Z9ZLUT1PQMUIIRJ19VWAMM6HVOHZ,3NBFJK3IPKO682PN9TMBMQFXPULGO5,t10:shWgQ,AU34T#####4Z4
3IAS3U3I0JMYWYQ0WB123MGLAZV2BS,3NBFJK3IPKO682PN9TMBMQFXPULGO5,t10:oenb4,A2SB9#####9QCP
3V0Z7YWSI26D5CO61SS24YASDRJ2V6,3NBFJK3IPKO682PN9TMBMQFXPULGO5,t10:FkcTl,A2B2H#####LTXU
3WEV0KO0OQYKGU5I4M7EPUHPBEGSD2,3NBFJK3IPKO682PN9TMBMQFXPULGO5,t10:Cz8dF,ATBIP#####KS6
3ZQIG0FLQIMZHSMDFCH9S5QHHYGWVK,3NBFJK3IPKO682PN9TMBMQFXPULGO5,t10:tEXNF,AURYD#####UOQ
3EFE17QCRGB1SAAKQIQ4GFWN369SHB,3NBFJK3IPKO682PN9TMBMQFXPULGO5,t10:1L0co,A1PHD#####IK4Q
3QUO65DNQYURZ4OBJ0GUFPBC0PGUOP,3NBFJK3IPKO682PN9TMBMQFXPULGO5,t10:jpkDq,A88DX#####WEN
36PW28KO434EH47NMEMARUJJH2BEA1,3Z33IC0JD3UESCLAZWSJ6J0XASK9VJ,t10:jXGWM,A1SIS#####2PWH
30X31N5D67YFRNC5N96FGBNYITQAS4,3Z33IC0JD3UESCLAZWSJ6J0XASK9VJ,t10:0QTZW,A49MD#####ABO
3OLQQLKKNWXPIXARGKZNKTM27PFEJR,3Z33IC0JD3UESCLAZWSJ6J0XASK9VJ,t10:T3ZMf,A3AOV#####XQ51
34HJIJKLP94GHQDS831TEVL5PNSV4N,3Z33IC0JD3UESCLAZWSJ6J0XASK9VJ,t10:QWezU,A3SZF#####QPW3
337RC3OW098J6YAEBYA7JU91JLXVLZ,3NBFJK3IPKO682PN9TMBMQFXPULGO5,t10:89iiu,ATXAV#####2I
3W92K5RLWYPYD9HSM8K3JNRJPJOV5T,3Z33IC0JD3UESCLAZWSJ6J0XASK9VJ,dropped,AQ3VI#####ZFO
3G0WWMR1UZSAYQRH49MF7HSXZDHNQR,3Z33IC0JD3UESCLAZWSJ6J0XASK9VJ,t10:uh9zF,A24LB#####PKKF
3QEMNNSB217R6WVPJGZ6BLZ8GJQ7DY,3Z33IC0JD3UESCLAZWSJ6J0XASK9VJ,t10:6VOiD,AEM71#####8J1
37FMASSAYGZVGJE1OBCX7K1HREUIB2,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,dropped,A2J76#####RPRE
36PW28KO434EH47NMEMARUJJH32AEQ,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:r8671,A17TK#####VH0R
3LJ7UR74RLL39L4J6CF24ERS3L74NY,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:VdORi,A1YBG#####80DZ
3OLF68YTND96NI7JHP6G9C4JT4HAF8,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:i3N3l,A1WBG#####NJ9
3QUO65DNQYWK84YAMX6XW7PRS82OUM,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:8rPes,A150M#####92OT
3TU5ZICBRH9PVJ4DY7XWPK22AIT8QZ,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:SB3oN,A1131#####GM6R
3WQ3B2KGECOKGDI3G4RRFLKVACM1BW,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:yMqp9,AUR5K#####SZ9
36AHBNMV1VKALGRQ6PP6OYJ5KI8DYE,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,dropped,ADDNK#####UA
3OB0CAO74LXRXWWSSL8WFJY3CA0HYQ,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:UAHLV,A314X#####YL12
3ZAK8W07I8MZ5N6RKC4M66T9U5Q0UC,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:CIaWD,A31JM#####GYEX
3VBEN272MO7G1EP899YPCXY1GPUGSF,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,dropped,A3KO4#####REGU
3JRJSWSMQLTEXJ82DZ704M5DBTD3EQ,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:n4rVM,A3PDH#####CTT5
3SB5N7Y3O7CG055W07F52RSILX50G6,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:3TOyX,A4GGV#####W5C
3QBD8R3Z25RLR64V7RFFJ3RXTVGO41,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:OfknA,A2EEL#####L5SK
3OUYGIZWRB6MDIYV3Q5SW06AMOYP05,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:yb73O,A2TKH#####FAM
31N2WW6R9VY63X8Y8AR6M4QDNURF3J,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:5AMxv,A15XI#####7SLK
3VBEN272MO7G1EP899YPCXY1GPTSGQ,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:x7fcK,A3168#####DIH3
3DEL4X4ELATOJMW7XPQII5MX00JXYZ,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,dropped,A3ED3#####7CT8
3TDXMTX3CF2PA7X6SKVPW4FPDDRI6P,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:tKvIH,A8289#####KV4
3EICBYG6484ALZQDKTTSU5MZMESJCV,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,dropped,A38PV#####CCJX
3VELCLL3GORATUUJL6DNYBBGPAJ1FJ,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:L9ihl,A1PIG#####MGNW
3R5F3LQFV6S1U3SKSK55DZ46UQNOZH,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:a22Yw,A1AUB#####NZLS
37WLF8U1WTYGG2NUSNG19KU25HE6KM,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:ksLDR,A136K#####C3G
3TXMY6UCAIWR7MUQFJD1R6YL09ICQD,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:1h32O,A1F3P#####9HBN
3UNH76FOCWDDPAX3JIO97O6ZTW3YMK,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:A7Nso,A21Y7#####M1PR
3NQL1CS15VGWFXRCXAP0UKPCKPEVYX,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:gFvFd,A3VL1#####GQK7
3NL0RFNU0JV21FJG9ZNMCMAO9QB4K2,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:79ix9,A1VZS#####1JP0
3J4Q2Z4UT2B0LK0VWAD2305OSP1WQ7,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:h7U6g,AX4P2#####MQA
36V4Q8R5ZO84G86HS87FU23XUNPQMC,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,dropped,A20QX#####1JTI
3F6HPJW4JH8JT1YAUZN17I7LCJQ2W2,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:acwId,ADQED#####7R
39RP059MEL1HC24S9QAPZD8Y8NNMBV,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:Q5jGp,A17NL#####Y599
3TVRFO09GON4JNP8EA1SOXK1RLNLX3,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:BnNwT,A28U0#####J99R
3QRYMNZ7F2PNQ6J9LDGACM3KJKYTNT,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,dropped,AXOZ8#####77W
3FTF2T8WLVQUTLJ9F82GH5FZIPZW9N,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:C1pif,AVAJT#####XOO
34PGFRQONSJJZXWI1KTT6ZT2EUBWJI,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:JXeCp,A1BPQ#####7RWS
3FDJT1UU78GKXYNGN46WHEG29M75K9,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:rD4SZ,A3NXI#####5TXU
3X66WABAJ0QCHX4TJUXO4PQPO903GF,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:COCs8,A1WWE#####SVZ0
31JLPPHS2Y209ALR7DAW9YZRFVQO3M,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:VpkFY,A1N9Z#####R7OU
3TPZPLC3M4KIUAXSMDNBYY4HP0JP31,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:a7xWn,A2D5R#####4AWR
3V5Q80FXI1ZM23WMKFCZ2LWOEQV32W,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:YRtEX,A3HL2#####PZT8
3ZQIG0FLQIOSQSWCI97C9N4W9HIVW2,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:zLAz2,A3TDA#####QFE3
354GIDR5ZFEJP1UBM5Q2HZ52EGS00F,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:OBRo9,A2SAO#####ICGI
3QECW5O0KL9J0HD3HDKOI53YSZZ5TG,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:MRY8W,A2VTY#####N75V
3VP0C6EFSK4B6QNXDZTHOXM6UME6MW,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:H8C6N,A2QAT#####EGUS
3FIJLY1B6YCDAMDL68ODZ7TESQSPFE,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:z9wQM,AG491#####Q8X
30LB5CDZNGIGRM01QZ3UNY8OWN9Z04,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:RzUPB,A2MTG#####YFN3
37TRT2X24UZRBUY76TXXJLGH4TUBJI,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:YKrMC,A3HSO#####NZR4
3VBEN272MO7G1EP899YPCXY1GPUGSF,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:16FBl,APJ3Z#####UWX
3EA3QWIZ4M3VC58IOX3I7E73XL5TIE,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:AgwFr,A3PRQ#####2718
3F1567XTN0DP9ONN3Z3APGXDUOIQ9D,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:RlP7R,A1WEN#####ZZ1U
3XCC1ODXDPJVDOJ9XG3WG1X70ARRQ4,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:y2kIC,A2AGD#####L1QP
3MTMREQS4ZQ8Y4TE7EGGD0QJO7JWA4,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:fNwTp,A3GUF#####RGJK
3NXNZ5RS1E5F36I870U4PPGIPYT971,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:X1u7g,A1IH3#####15YX
3WMINLGALFBZK6N9QNGF16JGWR1CAB,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:haYva,AK1Y0#####IQ6
339ANSOTR9AW9MIVUOPQ6NK7E8GIKZ,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:2fctJ,ARAAV#####YWO
3FIJLY1B6YCDAMDL68ODZ7TESQUFP6,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:abLsV,ATDV8#####O1N
326O153BMM6CFBAZ6ODCHVRP26CDE8,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:PXFFm,A28LJ#####SBSQ
39OWYR0EPOZ7J05MXVKWCYMQWVZFY2,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,dropped,A3E5E#####BXBT
3IO1LGZLKD5WL1LTJYJYJFLBAHS68B,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:TSNei,A2FBJ#####9SQ6
3VE8AYVF8Q5S4UE4KRM2DLYO3GXF8P,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:u0Q68,A354D#####ODP1
3OXV7EAXLIYAK4FN7HO2SYD0UV463N,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:xTY7K,A1QBN#####NYYY
358010RM5I17FS12SE3YB6I3IJTXV2,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:ykQuu,AVD6H#####LFI
32SCWG5HILCHRTKA5FL951G1ZRYP6K,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:GT9OF,AA6RY#####BKM
3BF51CHDTZIU0107KDXNNR4J0X6H0A,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:u64yk,A1FHK#####9RU
3GNA64GUZIC681LB09QTD0SB8TM5QQ,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:SKbD8,A2658#####AR1D
3DOCMVPBTRMPVTEPOHUY3NXSU4XNNB,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,dropped,A123B#####TCIP
3DOCMVPBTRMPVTEPOHUY3NXSU4XNNB,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,dropped,A3R10#####20BW
3DOCMVPBTRMPVTEPOHUY3NXSU4XNNB,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,dropped,A1GXO#####OSWN
3QIYRE09Y7PMHM70JUW06GKPR3U1NJ,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:ff2Db,A1PLZ#####W43J
3VD82FOHKUWOMAHA06LX213LLAXCO6,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:y6Ym4,A30HU#####X1LK
3LOZAJ85YHLYI13044JN91LSLLW2XV,3IHWR4LC8GL9S1I0VXNMRYFSIKA8I0,t10:jLf4s,A4JP9#####ZPS
